fips,calibrated_score,has_enacted_restrictive,va_p_lower,va_p_upper,va_width,set_90,set_80,covered_90,covered_80
48507,0.0474,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
49001,0.0267,0,0.0,0.0267,0.0267,none_supported,none_supported,1,1
49003,0.0628,1,0.0234,0.08,0.0566,none_supported,none_supported,0,0
49005,0.124,1,0.1304,0.2589,0.1285,none_supported,none_supported,0,0
49007,0.052,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
49009,0.0099,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
49011,0.2367,0,0.1735,0.3,0.1265,none_supported,atypical,1,0
49013,0.0343,0,0.0,0.0571,0.0571,none_supported,none_supported,1,1
49015,0.0271,0,0.0,0.0306,0.0306,none_supported,none_supported,1,1
49017,0.0217,0,0.0,0.0204,0.0204,none_supported,none_supported,1,1
49019,0.0364,1,0.0,0.0571,0.0571,none_supported,none_supported,0,0
49021,0.0648,1,0.0234,0.0833,0.0599,none_supported,none_supported,0,0
49023,0.0323,0,0.0,0.039,0.039,none_supported,none_supported,1,1
49025,0.0283,0,0.0,0.0319,0.0319,none_supported,none_supported,1,1
49027,0.0267,0,0.0,0.0337,0.0337,none_supported,none_supported,1,1
49029,0.0432,0,0.0106,0.0708,0.0601,none_supported,none_supported,1,1
49031,0.0156,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
49033,0.0167,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
49035,0.4349,0,0.2623,0.5652,0.3029,none_supported,atypical,1,0
49037,0.04,0,0.0,0.0571,0.0571,none_supported,none_supported,1,1
49039,0.0504,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
49041,0.0452,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
49043,0.0877,0,0.0743,0.15,0.0757,none_supported,none_supported,1,1
49045,0.076,0,0.0465,0.1,0.0535,none_supported,none_supported,1,1
49047,0.0573,0,0.0234,0.0744,0.051,none_supported,none_supported,1,1
49049,0.2921,0,0.1735,0.4,0.2265,none_supported,atypical,1,0
49051,0.0704,0,0.0234,0.0984,0.075,none_supported,none_supported,1,1
49053,0.1342,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
49055,0.0167,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
49057,0.1785,0,0.1714,0.2589,0.0875,none_supported,atypical,1,0
50001,0.1007,0,0.0743,0.2195,0.1452,none_supported,none_supported,1,1
50003,0.0969,0,0.0743,0.1591,0.0848,none_supported,none_supported,1,1
50005,0.0837,0,0.0465,0.15,0.1035,none_supported,none_supported,1,1
50007,0.2011,0,0.1735,0.2787,0.1052,none_supported,atypical,1,0
50009,0.0356,0,0.0,0.0426,0.0426,none_supported,none_supported,1,1
50011,0.101,0,0.0743,0.2,0.1257,none_supported,none_supported,1,1
50013,0.0532,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
50015,0.0886,0,0.0743,0.1525,0.0783,none_supported,none_supported,1,1
50017,0.0863,0,0.0465,0.15,0.1035,none_supported,none_supported,1,1
50019,0.0717,0,0.0234,0.1212,0.0978,none_supported,none_supported,1,1
50021,0.1053,0,0.0743,0.2195,0.1452,none_supported,none_supported,1,1
50023,0.1284,0,0.1569,0.2273,0.0704,none_supported,none_supported,1,1
50025,0.1116,0,0.0743,0.2222,0.1479,none_supported,none_supported,1,1
50027,0.1132,1,0.1304,0.2245,0.0941,none_supported,none_supported,0,0
51001,0.0819,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
51003,0.1628,0,0.1714,0.2589,0.0875,none_supported,none_supported,1,1
51005,0.0498,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
51007,0.0465,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
51009,0.0716,0,0.0465,0.1139,0.0674,none_supported,none_supported,1,1
51011,0.0501,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
51013,0.3484,0,0.25,0.5294,0.2794,none_supported,atypical,1,0
51015,0.097,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
51017,0.0245,0,0.0,0.0286,0.0286,none_supported,none_supported,1,1
51019,0.0958,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
51021,0.0273,0,0.0,0.0385,0.0385,none_supported,none_supported,1,1
51023,0.072,0,0.0465,0.0854,0.0389,none_supported,none_supported,1,1
51025,0.0622,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
51027,0.0471,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
51029,0.0514,0,0.0234,0.0744,0.051,none_supported,none_supported,1,1
51031,0.0854,1,0.0743,0.1731,0.0988,none_supported,none_supported,0,0
51033,0.0798,0,0.0465,0.125,0.0785,none_supported,none_supported,1,1
51035,0.0596,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
51036,0.0436,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
51037,0.0477,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
51041,0.2364,1,0.1735,0.3,0.1265,none_supported,atypical,0,0
51043,0.0672,0,0.0234,0.0833,0.0599,none_supported,none_supported,1,1
51045,0.0305,0,0.0,0.0319,0.0319,none_supported,none_supported,1,1
51047,0.1121,1,0.0743,0.2195,0.1452,none_supported,none_supported,0,0
51049,0.0453,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
51051,0.0431,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
51053,0.0711,0,0.0234,0.1139,0.0905,none_supported,none_supported,1,1
51057,0.0518,0,0.0234,0.0744,0.051,none_supported,none_supported,1,1
51059,0.5463,1,0.325,0.7143,0.3893,enacted_supported,atypical,1,0
51061,0.1321,1,0.1707,0.2589,0.0882,none_supported,none_supported,0,0
51063,0.0542,0,0.0106,0.0738,0.0631,none_supported,none_supported,1,1
51065,0.0813,1,0.0743,0.125,0.0507,none_supported,none_supported,0,0
51067,0.0868,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
51069,0.1336,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
51071,0.0515,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
51073,0.0878,0,0.0743,0.1636,0.0894,none_supported,none_supported,1,1
51075,0.0761,0,0.0465,0.1224,0.0759,none_supported,none_supported,1,1
51077,0.0493,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
51079,0.0748,0,0.0465,0.1212,0.0747,none_supported,none_supported,1,1
51081,0.0579,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
51083,0.0728,0,0.0465,0.1194,0.0729,none_supported,none_supported,1,1
51085,0.1292,0,0.1667,0.2589,0.0923,none_supported,none_supported,1,1
51087,0.3562,1,0.2623,0.5294,0.2671,none_supported,atypical,0,0
51089,0.0902,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
51091,0.0215,0,0.0,0.0204,0.0204,none_supported,none_supported,1,1
51093,0.0905,0,0.0743,0.1667,0.0924,none_supported,none_supported,1,1
51095,0.1449,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
51097,0.0398,0,0.0,0.0571,0.0571,none_supported,none_supported,1,1
51099,0.0839,0,0.0741,0.125,0.0509,none_supported,none_supported,1,1
51101,0.0598,0,0.0234,0.0769,0.0535,none_supported,none_supported,1,1
51103,0.0611,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
51105,0.0521,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
51107,0.4651,1,0.325,0.6,0.275,indeterminate,atypical,1,0
51109,0.0799,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
51111,0.0503,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
51113,0.0533,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
51115,0.05,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
51117,0.0788,1,0.0741,0.125,0.0509,none_supported,none_supported,0,0
51119,0.0526,0,0.0234,0.0744,0.051,none_supported,none_supported,1,1
51121,0.1406,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
51125,0.0568,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
51127,0.075,0,0.0465,0.1212,0.0747,none_supported,none_supported,1,1
51131,0.0637,0,0.0234,0.0833,0.0599,none_supported,none_supported,1,1
51133,0.0579,0,0.0234,0.0744,0.051,none_supported,none_supported,1,1
51135,0.0619,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
51137,0.0858,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
51139,0.0598,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
51141,0.0501,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
51143,0.0839,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
51145,0.0753,0,0.0465,0.1212,0.0747,none_supported,none_supported,1,1
51147,0.0726,0,0.0234,0.1212,0.0978,none_supported,none_supported,1,1
51149,0.0903,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
51153,0.5141,0,0.2647,0.5652,0.3005,none_supported,atypical,1,0
51155,0.0764,0,0.0465,0.1212,0.0747,none_supported,none_supported,1,1
51157,0.042,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
51159,0.0417,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
51161,0.1354,0,0.1667,0.2589,0.0923,none_supported,none_supported,1,1
51163,0.0616,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
51165,0.102,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
51167,0.0597,0,0.0234,0.0753,0.0519,none_supported,none_supported,1,1
51169,0.0545,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
51171,0.0795,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
51173,0.0667,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
51175,0.0575,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
51177,0.1627,1,0.1714,0.2589,0.0875,none_supported,none_supported,0,0
51179,0.1901,1,0.1714,0.2698,0.0984,none_supported,none_supported,0,0
51181,0.0413,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
51183,0.0532,0,0.0234,0.0744,0.051,none_supported,none_supported,1,1
51185,0.0736,0,0.0465,0.0833,0.0368,none_supported,none_supported,1,1
51187,0.0917,1,0.0743,0.1765,0.1022,none_supported,none_supported,0,0
51191,0.0804,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
51193,0.0675,0,0.0234,0.1,0.0766,none_supported,none_supported,1,1
51195,0.0688,0,0.0465,0.0833,0.0368,none_supported,none_supported,1,1
51197,0.0601,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
51199,0.1381,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
51510,0.2954,0,0.2222,0.4375,0.2153,none_supported,atypical,1,0
51520,0.0873,0,0.0743,0.1607,0.0864,none_supported,none_supported,1,1
51530,0.0605,0,0.0106,0.0816,0.071,none_supported,none_supported,1,1
51540,0.1996,0,0.1735,0.2787,0.1052,none_supported,atypical,1,0
51550,0.2144,0,0.1735,0.3,0.1265,none_supported,atypical,1,0
51570,0.0947,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
51580,0.0574,0,0.0234,0.0833,0.0599,none_supported,none_supported,1,1
51590,0.1384,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
51595,0.0667,0,0.0234,0.125,0.1016,none_supported,none_supported,1,1
51600,0.1306,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
51610,0.1347,0,0.1667,0.2589,0.0923,none_supported,none_supported,1,1
51620,0.0842,0,0.0737,0.1569,0.0832,none_supported,none_supported,1,1
51630,0.1445,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
51640,0.061,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
51650,0.2372,0,0.1735,0.3,0.1265,none_supported,atypical,1,0
51660,0.183,0,0.1735,0.2787,0.1052,none_supported,atypical,1,0
51670,0.1171,0,0.1304,0.2195,0.0891,none_supported,none_supported,1,1
51678,0.0926,0,0.0743,0.1591,0.0848,none_supported,none_supported,1,1
51680,0.1922,0,0.1714,0.2589,0.0875,none_supported,none_supported,1,1
51683,0.1805,0,0.1714,0.2698,0.0984,none_supported,none_supported,1,1
51685,0.123,0,0.1304,0.2589,0.1285,none_supported,none_supported,1,1
51690,0.1063,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
51700,0.2343,0,0.1735,0.3333,0.1599,none_supported,atypical,1,0
51710,0.2753,0,0.2222,0.4375,0.2153,none_supported,atypical,1,0
51720,0.0398,0,0.0106,0.0704,0.0598,none_supported,none_supported,1,1
51730,0.159,0,0.1714,0.2698,0.0984,none_supported,none_supported,1,1
51735,0.0739,0,0.0465,0.1212,0.0747,none_supported,none_supported,1,1
51740,0.2293,0,0.1735,0.2812,0.1078,none_supported,atypical,1,0
51750,0.0926,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
51760,0.3034,0,0.25,0.4375,0.1875,none_supported,atypical,1,0
51770,0.1985,0,0.1735,0.2787,0.1052,none_supported,atypical,1,0
51775,0.1075,0,0.0743,0.1837,0.1094,none_supported,none_supported,1,1
51790,0.1215,0,0.0889,0.2195,0.1306,none_supported,none_supported,1,1
51800,0.1519,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
51810,0.2597,0,0.2222,0.4375,0.2153,none_supported,atypical,1,0
51820,0.1043,0,0.0743,0.1837,0.1094,none_supported,none_supported,1,1
51830,0.1252,0,0.0743,0.2222,0.1479,none_supported,none_supported,1,1
51840,0.1316,0,0.1667,0.2589,0.0923,none_supported,none_supported,1,1
53001,0.0487,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
53003,0.0615,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
53005,0.1481,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
53007,0.119,1,0.1304,0.2589,0.1285,none_supported,none_supported,0,0
53009,0.1111,0,0.0743,0.2195,0.1452,none_supported,none_supported,1,1
53011,0.2538,0,0.1735,0.4,0.2265,none_supported,atypical,1,0
53013,0.0247,0,0.0,0.0263,0.0263,none_supported,none_supported,1,1
53015,0.119,0,0.1304,0.2195,0.0891,none_supported,none_supported,1,1
53017,0.0996,1,0.0743,0.2589,0.1846,none_supported,none_supported,0,0
53019,0.0312,0,0.0,0.039,0.039,none_supported,none_supported,1,1
53021,0.1079,0,0.0889,0.2195,0.1306,none_supported,none_supported,1,1
53023,0.021,0,0.0,0.0187,0.0187,none_supported,none_supported,1,1
53025,0.1668,1,0.1714,0.2787,0.1073,none_supported,atypical,0,0
53027,0.1018,0,0.0743,0.2169,0.1426,none_supported,none_supported,1,1
53029,0.1546,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
53031,0.0879,0,0.0465,0.15,0.1035,none_supported,none_supported,1,1
53033,0.5699,1,0.325,0.7143,0.3893,enacted_supported,atypical,1,0
53035,0.2262,0,0.1735,0.3,0.1265,none_supported,atypical,1,0
53037,0.0785,0,0.0465,0.1194,0.0729,none_supported,none_supported,1,1
53039,0.0609,0,0.0234,0.0769,0.0535,none_supported,none_supported,1,1
53041,0.0923,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
53043,0.0368,0,0.0,0.0426,0.0426,none_supported,none_supported,1,1
53045,0.107,0,0.0743,0.2195,0.1452,none_supported,none_supported,1,1
53047,0.0591,0,0.0234,0.0909,0.0675,none_supported,none_supported,1,1
53049,0.066,0,0.0234,0.0984,0.075,none_supported,none_supported,1,1
53051,0.0414,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
53053,0.3546,0,0.2623,0.5294,0.2671,none_supported,atypical,1,0
53055,0.0926,0,0.0743,0.1591,0.0848,none_supported,none_supported,1,1
53057,0.1328,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
53059,0.0449,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
53061,0.3361,0,0.2623,0.5294,0.2671,none_supported,atypical,1,0
53063,0.2712,0,0.1735,0.35,0.1765,none_supported,atypical,1,0
53065,0.0667,0,0.0234,0.0816,0.0582,none_supported,none_supported,1,1
53067,0.2421,0,0.1735,0.3,0.1265,none_supported,atypical,1,0
53069,0.0338,0,0.0,0.039,0.039,none_supported,none_supported,1,1
53071,0.0983,1,0.0743,0.1765,0.1022,none_supported,none_supported,0,0
53073,0.1956,0,0.1714,0.2787,0.1073,none_supported,atypical,1,0
53075,0.0864,0,0.0743,0.15,0.0757,none_supported,none_supported,1,1
53077,0.1538,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
54001,0.0482,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
54003,0.3616,0,0.2623,0.5294,0.2671,none_supported,atypical,1,0
54005,0.0555,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
54007,0.0429,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
54009,0.0706,0,0.0465,0.1212,0.0747,none_supported,none_supported,1,1
54011,0.1325,0,0.1667,0.2589,0.0923,none_supported,none_supported,1,1
54013,0.0339,0,0.0,0.039,0.039,none_supported,none_supported,1,1
54015,0.0362,0,0.0,0.0426,0.0426,none_supported,none_supported,1,1
54017,0.0373,0,0.0,0.039,0.039,none_supported,none_supported,1,1
54019,0.0745,0,0.0465,0.1212,0.0747,none_supported,none_supported,1,1
54021,0.036,0,0.0,0.0426,0.0426,none_supported,none_supported,1,1
54023,0.0375,0,0.0,0.0508,0.0508,none_supported,none_supported,1,1
54025,0.0642,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
54027,0.0526,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
54029,0.0817,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
54031,0.0476,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
54033,0.0982,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
54035,0.0604,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
54037,0.1121,0,0.0889,0.2195,0.1306,none_supported,none_supported,1,1
54039,0.154,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
54041,0.051,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
54043,0.0488,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
54045,0.2015,0,0.1714,0.2787,0.1073,none_supported,atypical,1,0
54047,0.0528,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
54049,0.2802,0,0.1735,0.4,0.2265,none_supported,atypical,1,0
54051,0.0717,0,0.0465,0.0952,0.0487,none_supported,none_supported,1,1
54053,0.1788,0,0.1714,0.2787,0.1073,none_supported,atypical,1,0
54055,0.0896,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
54057,0.067,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
54059,0.1658,0,0.1714,0.2589,0.0875,none_supported,none_supported,1,1
54061,0.1412,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
54063,0.0376,1,0.0106,0.0721,0.0615,none_supported,none_supported,0,0
54065,0.0668,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
54067,0.0524,0,0.0106,0.0744,0.0637,none_supported,none_supported,1,1
54069,0.1039,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
54071,0.0296,0,0.0,0.0326,0.0326,none_supported,none_supported,1,1
54073,0.0372,0,0.0,0.0571,0.0571,none_supported,none_supported,1,1
54075,0.0292,0,0.0,0.039,0.039,none_supported,none_supported,1,1
54077,0.0646,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
54079,0.2638,0,0.1735,0.35,0.1765,none_supported,atypical,1,0
54081,0.0963,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
54083,0.0575,0,0.0234,0.0795,0.0562,none_supported,none_supported,1,1
54085,0.0347,0,0.0,0.039,0.039,none_supported,none_supported,1,1
54087,0.0434,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
54089,0.0472,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
54091,0.0583,0,0.0234,0.0744,0.051,none_supported,none_supported,1,1
54093,0.1124,0,0.0743,0.2195,0.1452,none_supported,none_supported,1,1
54095,0.0371,0,0.0,0.05,0.05,none_supported,none_supported,1,1
54097,0.0597,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
54099,0.0749,0,0.0465,0.1139,0.0674,none_supported,none_supported,1,1
54101,0.0357,0,0.0,0.039,0.039,none_supported,none_supported,1,1
54103,0.0444,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
54105,0.0334,0,0.0,0.0345,0.0345,none_supported,none_supported,1,1
54107,0.1115,0,0.0889,0.2169,0.128,none_supported,none_supported,1,1
54109,0.0508,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
55001,0.0598,0,0.0234,0.0791,0.0557,none_supported,none_supported,1,1
55003,0.0522,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
55005,0.0798,0,0.0743,0.125,0.0507,none_supported,none_supported,1,1
55007,0.0538,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
55009,0.2023,0,0.1735,0.2787,0.1052,none_supported,atypical,1,0
55011,0.0457,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
55013,0.0511,0,0.0106,0.0721,0.0615,none_supported,none_supported,1,1
55015,0.1138,0,0.0889,0.2195,0.1306,none_supported,none_supported,1,1
55017,0.0954,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
55019,0.0661,0,0.0234,0.08,0.0566,none_supported,none_supported,1,1
55021,0.1111,0,0.0889,0.2195,0.1306,none_supported,none_supported,1,1
55023,0.0582,0,0.0234,0.0761,0.0527,none_supported,none_supported,1,1
55025,0.3249,1,0.25,0.5294,0.2794,none_supported,atypical,0,0
55027,0.1188,1,0.1304,0.2589,0.1285,none_supported,none_supported,0,0
55029,0.0824,0,0.0743,0.1304,0.0561,none_supported,none_supported,1,1
55031,0.0895,0,0.0743,0.15,0.0757,none_supported,none_supported,1,1
55033,0.0959,0,0.0743,0.1765,0.1022,none_supported,none_supported,1,1
55035,0.1422,0,0.1707,0.2589,0.0882,none_supported,none_supported,1,1
55037,0.0288,0,0.0,0.0316,0.0316,none_supported,none_supported,1,1
55039,0.1167,0,0.1304,0.2195,0.0891,none_supported,none_supported,1,1
55041,0.0398,0,0.0,0.0541,0.0541,none_supported,none_supported,1,1
55043,0.0876,1,0.0743,0.15,0.0757,none_supported,none_supported,0,0
55045,0.0876,0,0.0743,0.15,0.0757,none_supported,none_supported,1,1
55047,0.0593,0,0.0234,0.0782,0.0548,none_supported,none_supported,1,1
55049,0.0734,0,0.0234,0.1176,0.0943,none_supported,none_supported,1,1
55051,0.0314,0,0.0,0.039,0.039,none_supported,none_supported,1,1
