fips,county_name,median_hh_income,population,land_sqmi,pop_density_sqmi,pct_bachelors_plus,acs_vintage,source
36091,"Saratoga County, New York",99653,237075,809.97,292.7,43.77,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
36093,"Schenectady County, New York",76989,159603,204.669,779.81,35.06,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
36095,"Schoharie County, New York",71188,29979,621.819,48.21,25.01,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
36097,"Schuyler County, New York",65625,17749,328.343,54.06,25.36,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
36099,"Seneca County, New York",66007,33125,323.698,102.33,24.14,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
36101,"Steuben County, New York",64740,93034,1390.508,66.91,26.02,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
36103,"Suffolk County, New York",128329,1525680,910.922,1674.87,39.86,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
36105,"Sullivan County, New York",69826,79147,968.145,81.75,29.69,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
36107,"Tioga County, New York",71791,48106,518.767,92.73,25.6,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
36109,"Tompkins County, New York",73012,102879,474.644,216.75,59.25,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
36111,"Ulster County, New York",81804,182109,1124.236,161.98,37.05,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
36113,"Warren County, New York",78239,65560,867.222,75.6,34.62,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
36115,"Washington County, New York",72342,60883,831.19,73.25,21.23,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
36117,"Wayne County, New York",73914,91128,603.83,150.92,25.53,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
36119,"Westchester County, New York",118411,996888,430.817,2313.95,52.51,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
36121,"Wyoming County, New York",68913,39980,592.7,67.45,18.23,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
36123,"Yates County, New York",67521,24637,338.139,72.86,25.03,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37001,"Alamance County, North Carolina",64445,174286,423.455,411.58,27.71,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37003,"Alexander County, North Carolina",65268,36440,259.985,140.16,15.41,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37005,"Alleghany County, North Carolina",44272,11075,234.835,47.16,22.82,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37007,"Anson County, North Carolina",44245,21903,531.461,41.21,10.88,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37009,"Ashe County, North Carolina",50827,26831,426.264,62.94,22.41,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37011,"Avery County, North Carolina",57657,17643,247.338,71.33,21.87,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37013,"Beaufort County, North Carolina",57997,44597,832.736,53.55,20.59,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37015,"Bertie County, North Carolina",45931,17482,699.176,25.0,17.85,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37017,"Bladen County, North Carolina",44528,29591,875.032,33.82,20.57,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37019,"Brunswick County, North Carolina",74034,145889,850.069,171.62,33.22,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37021,"Buncombe County, North Carolina",70578,271790,656.49,414.0,44.62,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37023,"Burke County, North Carolina",55684,87863,506.237,173.56,20.17,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37025,"Cabarrus County, North Carolina",86084,231262,361.232,640.2,37.66,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37027,"Caldwell County, North Carolina",55401,80618,471.888,170.84,18.59,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37029,"Camden County, North Carolina",87781,10743,240.325,44.7,25.76,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37031,"Carteret County, North Carolina",70235,68652,507.604,135.25,32.34,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37033,"Caswell County, North Carolina",59407,22689,425.483,53.33,16.05,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37035,"Catawba County, North Carolina",64544,162051,401.374,403.74,24.93,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37037,"Chatham County, North Carolina",88534,78319,681.481,114.92,48.0,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37039,"Cherokee County, North Carolina",51496,29197,455.54,64.09,24.21,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37041,"Chowan County, North Carolina",56982,13814,172.657,80.01,24.52,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37043,"Clay County, North Carolina",53645,11391,215.001,52.98,31.41,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37045,"Cleveland County, North Carolina",55769,100170,464.249,215.77,21.07,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37047,"Columbus County, North Carolina",48184,50453,938.121,53.78,15.07,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37049,"Craven County, North Carolina",64635,101074,706.573,143.05,26.03,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37051,"Cumberland County, North Carolina",58780,336749,652.566,516.04,27.19,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37053,"Currituck County, North Carolina",91548,29612,261.91,113.06,29.29,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37055,"Dare County, North Carolina",81214,37534,383.229,97.94,42.81,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37057,"Davidson County, North Carolina",62426,171063,553.178,309.24,20.72,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37059,"Davie County, North Carolina",73234,43526,263.699,165.06,26.77,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37061,"Duplin County, North Carolina",51880,49053,814.72,60.21,17.5,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37063,"Durham County, North Carolina",79501,329405,287.547,1145.57,53.54,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37065,"Edgecombe County, North Carolina",48480,48777,505.436,96.5,16.73,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37067,"Forsyth County, North Carolina",65541,386740,407.858,948.22,36.87,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37069,"Franklin County, North Carolina",71386,71962,491.802,146.32,24.39,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37071,"Gaston County, North Carolina",65472,231485,355.751,650.69,25.97,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37073,"Gates County, North Carolina",61612,10437,340.612,30.64,10.79,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37075,"Graham County, North Carolina",49038,8041,291.968,27.54,16.75,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37077,"Granville County, North Carolina",70975,61439,531.991,115.49,24.03,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37079,"Greene County, North Carolina",50904,20421,266.734,76.56,12.22,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37081,"Guilford County, North Carolina",66027,542987,645.98,840.56,38.1,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37083,"Halifax County, North Carolina",45071,48219,723.738,66.62,15.46,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37085,"Harnett County, North Carolina",69012,136503,595.066,229.39,23.92,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37087,"Haywood County, North Carolina",61001,62432,553.56,112.78,29.4,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37089,"Henderson County, North Carolina",67623,117387,372.947,314.76,35.06,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37091,"Hertford County, North Carolina",47472,20492,353.164,58.02,16.75,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37093,"Hoke County, North Carolina",60095,53102,390.153,136.11,21.32,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37095,"Hyde County, North Carolina",47338,4625,612.342,7.55,13.72,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37097,"Iredell County, North Carolina",78678,191800,574.437,333.89,33.33,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37099,"Jackson County, North Carolina",53479,43089,491.11,87.74,30.01,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37101,"Johnston County, North Carolina",79838,226623,792.019,286.13,27.63,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37103,"Jones County, North Carolina",55659,9245,471.368,19.61,17.85,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37105,"Lee County, North Carolina",63060,64565,255.068,253.13,21.61,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37107,"Lenoir County, North Carolina",44795,54917,399.087,137.61,15.81,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37109,"Lincoln County, North Carolina",78490,90359,295.847,305.42,27.03,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37111,"McDowell County, North Carolina",55527,44679,439.954,101.55,17.56,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37113,"Macon County, North Carolina",53298,37533,515.565,72.8,24.56,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37115,"Madison County, North Carolina",58628,21640,449.615,48.13,31.47,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37117,"Martin County, North Carolina",46793,21773,456.412,47.7,15.15,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37119,"Mecklenburg County, North Carolina",83765,1130906,523.608,2159.83,48.61,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37121,"Mitchell County, North Carolina",58089,14973,221.251,67.67,23.1,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37123,"Montgomery County, North Carolina",55849,25874,491.537,52.64,19.31,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37125,"Moore County, North Carolina",82837,102840,697.616,147.42,40.91,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37127,"Nash County, North Carolina",60704,95451,540.444,176.62,21.72,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37129,"New Hanover County, North Carolina",72892,231214,192.255,1202.64,44.77,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37131,"Northampton County, North Carolina",47935,17212,536.71,32.07,19.04,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37133,"Onslow County, North Carolina",64568,208537,762.085,273.64,26.06,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37135,"Orange County, North Carolina",88553,147292,397.538,370.51,61.82,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37137,"Pamlico County, North Carolina",61624,12315,336.515,36.6,25.38,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37139,"Pasquotank County, North Carolina",63912,40830,226.878,179.96,26.86,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37141,"Pender County, North Carolina",76838,63475,871.296,72.85,29.83,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37143,"Perquimans County, North Carolina",61224,13146,247.173,53.19,20.41,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37145,"Person County, North Carolina",64927,39275,392.34,100.1,19.83,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37147,"Pitt County, North Carolina",58851,172279,652.366,264.08,33.87,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37149,"Polk County, North Carolina",61005,19689,237.687,82.84,32.91,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37151,"Randolph County, North Carolina",59047,145322,782.334,185.75,17.63,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37153,"Richmond County, North Carolina",43626,42818,473.689,90.39,16.19,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37155,"Robeson County, North Carolina",40318,116858,947.295,123.36,14.56,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37157,"Rockingham County, North Carolina",55796,91585,565.642,161.91,16.13,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37159,"Rowan County, North Carolina",63196,148487,511.61,290.23,21.52,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37161,"Rutherford County, North Carolina",49771,64850,565.437,114.69,20.68,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37163,"Sampson County, North Carolina",53159,59245,945.93,62.63,15.82,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37165,"Scotland County, North Carolina",43500,34353,319.14,107.64,14.81,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37167,"Stanly County, North Carolina",61631,63557,395.08,160.87,19.7,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37169,"Stokes County, North Carolina",60039,44889,449.324,99.9,18.49,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37171,"Surry County, North Carolina",56095,71407,532.644,134.06,19.4,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37173,"Swain County, North Carolina",55429,14065,527.726,26.65,21.27,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37175,"Transylvania County, North Carolina",64523,33243,378.358,87.86,38.64,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37177,"Tyrrell County, North Carolina",43952,3376,390.777,8.64,14.73,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37179,"Union County, North Carolina",99243,244975,632.737,387.17,39.03,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37181,"Vance County, North Carolina",46943,42361,252.396,167.84,18.47,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37183,"Wake County, North Carolina",101763,1151009,834.611,1379.1,56.28,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37185,"Warren County, North Carolina",45279,18751,429.392,43.67,19.05,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37187,"Washington County, North Carolina",41750,10905,346.51,31.47,12.18,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37189,"Watauga County, North Carolina",51367,54607,312.44,174.78,47.66,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37191,"Wayne County, North Carolina",58082,117606,553.922,212.32,21.33,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37193,"Wilkes County, North Carolina",50438,65983,753.678,87.55,16.67,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37195,"Wilson County, North Carolina",51381,78648,367.574,213.97,20.26,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37197,"Yadkin County, North Carolina",60321,37419,334.943,111.72,15.75,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
37199,"Yancey County, North Carolina",54961,18676,312.592,59.75,23.0,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38001,"Adams County, North Dakota",55417,2179,987.547,2.21,20.76,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38003,"Barnes County, North Dakota",70230,10794,1491.559,7.24,30.0,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38005,"Benson County, North Dakota",68049,5861,1388.555,4.22,22.11,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38007,"Billings County, North Dakota",81250,948,1148.488,0.83,32.44,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38009,"Bottineau County, North Dakota",83460,6390,1668.858,3.83,27.44,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38011,"Bowman County, North Dakota",83773,2935,1161.809,2.53,27.28,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38013,"Burke County, North Dakota",96339,2163,1103.619,1.96,23.53,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38015,"Burleigh County, North Dakota",84948,98986,1632.694,60.63,38.72,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38017,"Cass County, North Dakota",75023,189286,1764.935,107.25,43.28,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38019,"Cavalier County, North Dakota",67064,3663,1489.125,2.46,22.22,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38021,"Dickey County, North Dakota",63125,4959,1131.493,4.38,27.06,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38023,"Divide County, North Dakota",89297,2174,1261.13,1.72,20.36,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38025,"Dunn County, North Dakota",94688,4043,2008.492,2.01,20.55,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38027,"Eddy County, North Dakota",55389,2319,630.239,3.68,28.19,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38029,"Emmons County, North Dakota",67368,3269,1508.401,2.17,20.7,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38031,"Foster County, North Dakota",83412,3372,634.08,5.32,27.22,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38033,"Golden Valley County, North Dakota",76528,1679,1000.885,1.68,18.05,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38035,"Grand Forks County, North Dakota",68450,72764,1436.225,50.66,37.16,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38037,"Grant County, North Dakota",56750,2276,1659.233,1.37,21.23,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38039,"Griggs County, North Dakota",64737,2340,708.685,3.3,27.35,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38041,"Hettinger County, North Dakota",70827,2453,1132.239,2.17,18.73,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38043,"Kidder County, North Dakota",61850,2374,1351.062,1.76,21.25,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38045,"LaMoure County, North Dakota",70263,4107,1146.005,3.58,24.21,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38047,"Logan County, North Dakota",61339,1848,992.599,1.86,26.22,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38049,"McHenry County, North Dakota",80614,5264,1873.942,2.81,20.89,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38051,"McIntosh County, North Dakota",64236,2512,974.563,2.58,17.0,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38053,"McKenzie County, North Dakota",88289,14280,2760.133,5.17,22.8,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38055,"McLean County, North Dakota",81847,9807,2110.272,4.65,23.87,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38057,"Mercer County, North Dakota",79405,8341,1042.781,8.0,22.57,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38059,"Morton County, North Dakota",79483,33479,1925.888,17.38,29.26,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38061,"Mountrail County, North Dakota",81292,9567,1825.163,5.24,22.37,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38063,"Nelson County, North Dakota",68051,3015,981.815,3.07,28.15,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38065,"Oliver County, North Dakota",76953,1821,722.404,2.52,20.46,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38067,"Pembina County, North Dakota",66884,6787,1118.535,6.07,22.93,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38069,"Pierce County, North Dakota",63214,3961,1018.285,3.89,27.91,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
38071,"Ramsey County, North Dakota",61319,11563,1185.367,9.75,27.65,ACS5 2023 (2019-2023),api.census.gov acs/acs5 + 2023 Gazetteer
