fips,county_name,state,label_state,evidence_grade,families_checked,families_covered,independence_classes,sources_clear,sources_hit,sources_unreachable,last_checked,staleness_days,probe_status,in_force_as_of,evidence_url_primary,conflict,needs_recheck
46093,"Meade County, South Dakota",SD,unverified,U,,,,0,0,0,,,never_probed,,,,1
46095,"Mellette County, South Dakota",SD,unverified,U,,,,0,0,0,,,never_probed,,,,1
46097,"Miner County, South Dakota",SD,unverified,U,,,,0,0,0,,,never_probed,,,,1
46099,"Minnehaha County, South Dakota",SD,unverified,U,,,,0,0,0,,,never_probed,,,,1
46101,"Moody County, South Dakota",SD,unverified,U,,,,0,0,0,,,never_probed,,,,1
46102,"Oglala Lakota County, South Dakota",SD,unverified,U,,,,0,0,0,,,never_probed,,,,1
46103,"Pennington County, South Dakota",SD,unverified,U,,,,0,0,0,,,never_probed,,,,1
46105,"Perkins County, South Dakota",SD,unverified,U,,,,0,0,0,,,never_probed,,,,1
46107,"Potter County, South Dakota",SD,unverified,U,,,,0,0,0,,,never_probed,,,,1
46109,"Roberts County, South Dakota",SD,unverified,U,,,,0,0,0,,,never_probed,,,,1
46111,"Sanborn County, South Dakota",SD,unverified,U,,,,0,0,0,,,never_probed,,,,1
46115,"Spink County, South Dakota",SD,unverified,U,,,,0,0,0,,,never_probed,,,,1
46117,"Stanley County, South Dakota",SD,unverified,U,,,,0,0,0,,,never_probed,,,,1
46119,"Sully County, South Dakota",SD,unverified,U,,,,0,0,0,,,never_probed,,,,1
46121,"Todd County, South Dakota",SD,unverified,U,,,,0,0,0,,,never_probed,,,,1
46123,"Tripp County, South Dakota",SD,unverified,U,,,,0,0,0,,,never_probed,,,,1
46125,"Turner County, South Dakota",SD,unverified,U,,,,0,0,0,,,never_probed,,,,1
46127,"Union County, South Dakota",SD,unverified,U,,,,0,0,0,,,never_probed,,,,1
46129,"Walworth County, South Dakota",SD,unverified,U,,,,0,0,0,,,never_probed,,,,1
46135,"Yankton County, South Dakota",SD,unverified,D,,restriction_census,,0,0,0,,,never_probed,,,label_negative_upstream_hit,1
46137,"Ziebach County, South Dakota",SD,unverified,U,,,,0,0,0,,,never_probed,,,,1
47001,"Anderson County, Tennessee",TN,asserted_restrictive,D,,restriction_census,,0,0,0,,,never_probed,,,label_positive_no_support,1
47003,"Bedford County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47005,"Benton County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47007,"Bledsoe County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47009,"Blount County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47011,"Bradley County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47013,"Campbell County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47015,"Cannon County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47017,"Carroll County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47019,"Carter County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47021,"Cheatham County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47023,"Chester County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47025,"Claiborne County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47027,"Clay County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47029,"Cocke County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47031,"Coffee County, Tennessee",TN,asserted_restrictive,B,restriction_census,restriction_census,secondary,0,1,0,2026-09-17,0,complete,2026-06-09,https://www.newschannel5.com/news/state/tennessee/coffee-county/coffee-county-bans-new-data-centers-for-one-year (hawthorn-tva-review-2026-08-21: one-year term),,0
47033,"Crockett County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47035,"Cumberland County, Tennessee",TN,unverified,D,,restriction_census,,0,0,0,,,never_probed,,,label_negative_upstream_hit,1
47037,"Davidson County, Tennessee",TN,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
47039,"Decatur County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47041,"DeKalb County, Tennessee",TN,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
47043,"Dickson County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47045,"Dyer County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47047,"Fayette County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47049,"Fentress County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47051,"Franklin County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47053,"Gibson County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47055,"Giles County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47057,"Grainger County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47059,"Greene County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47061,"Grundy County, Tennessee",TN,asserted_restrictive,B,restriction_census,restriction_census,secondary,0,1,0,2026-09-17,0,complete,2026-05-18,https://www.sewaneemessenger.com/headlines/?post_id=3474&title=trend-setting-grundy-county-data-center-moratorium (hawthorn-tva-review-2026-08-21: two-year term to 2028-05-18),,0
47063,"Hamblen County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47065,"Hamilton County, Tennessee",TN,asserted_restrictive,B,restriction_census,restriction_census,secondary,0,1,0,2026-09-17,0,complete,2026-07-15,https://www.timesfreepress.com/news/2026/jul/15/hamilton-county-commission-approves-yearlong-data/ (hawthorn-tva-review-2026-08-21: one-year term),,0
47067,"Hancock County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47069,"Hardeman County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47071,"Hardin County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47073,"Hawkins County, Tennessee",TN,asserted_restrictive,B,restriction_census,restriction_census,secondary,0,1,0,2026-09-17,0,complete,2025-09-22,"moratorium-nation:tn-hawkins-county-2025 (CC-BY-4.0, github.com/mjbommar/moratorium-data-2026)",,0
47075,"Haywood County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47077,"Henderson County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47079,"Henry County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47081,"Hickman County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47083,"Houston County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47085,"Humphreys County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47087,"Jackson County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47089,"Jefferson County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47091,"Johnson County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47093,"Knox County, Tennessee",TN,asserted_restrictive,D,,restriction_census,,0,0,0,,,never_probed,,,label_positive_no_support,1
47095,"Lake County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47097,"Lauderdale County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47099,"Lawrence County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47101,"Lewis County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47103,"Lincoln County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47105,"Loudon County, Tennessee",TN,asserted_restrictive,D,,restriction_census,,0,0,0,,,never_probed,,,label_positive_no_support,1
47107,"McMinn County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47109,"McNairy County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47111,"Macon County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47113,"Madison County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47115,"Marion County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47117,"Marshall County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47119,"Maury County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47121,"Meigs County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47123,"Monroe County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47125,"Montgomery County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47127,"Moore County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47129,"Morgan County, Tennessee",TN,unverified,D,,restriction_census,,0,0,0,,,never_probed,,,label_negative_upstream_hit,1
47131,"Obion County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47133,"Overton County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47135,"Perry County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47137,"Pickett County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47139,"Polk County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47141,"Putnam County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47143,"Rhea County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47145,"Roane County, Tennessee",TN,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
47147,"Robertson County, Tennessee",TN,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
47149,"Rutherford County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47151,"Scott County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47153,"Sequatchie County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47155,"Sevier County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47157,"Shelby County, Tennessee",TN,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
47159,"Smith County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47161,"Stewart County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47163,"Sullivan County, Tennessee",TN,asserted_restrictive,B,restriction_census,restriction_census,secondary,0,1,0,2026-09-17,0,complete,,"moratorium-nation:tn-sullivan-county-2025 (CC-BY-4.0, github.com/mjbommar/moratorium-data-2026)",,0
47165,"Sumner County, Tennessee",TN,asserted_restrictive,B,restriction_census,restriction_census,secondary,0,1,0,2026-09-17,0,complete,2026-07-29,https://www.wsmv.com/2026/07/29/future-data-centers-unclear-midstate-one-county-tables-moratorium-other-area-passes-pause-applications/ (hawthorn-tva-review-2026-08-21: Gallatin city action),,0
47167,"Tipton County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47169,"Trousdale County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47171,"Unicoi County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47173,"Union County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47175,"Van Buren County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47177,"Warren County, Tennessee",TN,asserted_restrictive,D,,restriction_census,,0,0,0,,,never_probed,,,label_positive_no_support,1
47179,"Washington County, Tennessee",TN,asserted_restrictive,B,restriction_census,restriction_census,secondary,0,1,0,2026-09-17,0,complete,2026-03-23,"moratorium-nation:tn-washington-county-2026 (CC-BY-4.0, github.com/mjbommar/moratorium-data-2026)",,0
47181,"Wayne County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47183,"Weakley County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47185,"White County, Tennessee",TN,unverified,D,,restriction_census,,0,0,0,,,never_probed,,,label_negative_upstream_hit,1
47187,"Williamson County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
47189,"Wilson County, Tennessee",TN,unverified,U,,,,0,0,0,,,never_probed,,,,1
48001,"Anderson County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48003,"Andrews County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48005,"Angelina County, Texas",TX,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
48007,"Aransas County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48009,"Archer County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48011,"Armstrong County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48013,"Atascosa County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48015,"Austin County, Texas",TX,unverified,D,,restriction_census,,0,0,0,,,never_probed,,,,1
48017,"Bailey County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48019,"Bandera County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48021,"Bastrop County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48023,"Baylor County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48025,"Bee County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48027,"Bell County, Texas",TX,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
48029,"Bexar County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48031,"Blanco County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48033,"Borden County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48035,"Bosque County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48037,"Bowie County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48039,"Brazoria County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48041,"Brazos County, Texas",TX,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
48043,"Brewster County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48045,"Briscoe County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48047,"Brooks County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48049,"Brown County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48051,"Burleson County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48053,"Burnet County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48055,"Caldwell County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48057,"Calhoun County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48059,"Callahan County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48061,"Cameron County, Texas",TX,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
48063,"Camp County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48065,"Carson County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48067,"Cass County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48069,"Castro County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48071,"Chambers County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48073,"Cherokee County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48075,"Childress County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48077,"Clay County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48079,"Cochran County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48081,"Coke County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48083,"Coleman County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48085,"Collin County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48087,"Collingsworth County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48089,"Colorado County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48091,"Comal County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48093,"Comanche County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48095,"Concho County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48097,"Cooke County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48099,"Coryell County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48101,"Cottle County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48103,"Crane County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48105,"Crockett County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48107,"Crosby County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48109,"Culberson County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48111,"Dallam County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48113,"Dallas County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48115,"Dawson County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48117,"Deaf Smith County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48119,"Delta County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48121,"Denton County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48123,"DeWitt County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48125,"Dickens County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48127,"Dimmit County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48129,"Donley County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48131,"Duval County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48133,"Eastland County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48135,"Ector County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48137,"Edwards County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48139,"Ellis County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48141,"El Paso County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48143,"Erath County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48145,"Falls County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48147,"Fannin County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48149,"Fayette County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48151,"Fisher County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48153,"Floyd County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48155,"Foard County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48157,"Fort Bend County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48159,"Franklin County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48161,"Freestone County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48163,"Frio County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48165,"Gaines County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48167,"Galveston County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48169,"Garza County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48171,"Gillespie County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48173,"Glasscock County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48175,"Goliad County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48177,"Gonzales County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48179,"Gray County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48181,"Grayson County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48183,"Gregg County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48185,"Grimes County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48187,"Guadalupe County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48189,"Hale County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48191,"Hall County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48193,"Hamilton County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48195,"Hansford County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48197,"Hardeman County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48199,"Hardin County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48201,"Harris County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48203,"Harrison County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48205,"Hartley County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48207,"Haskell County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48209,"Hays County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48211,"Hemphill County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48213,"Henderson County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48215,"Hidalgo County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48217,"Hill County, Texas",TX,asserted_restrictive,D,,restriction_census,,0,0,0,,,never_probed,,,label_positive_no_support,1
48219,"Hockley County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48221,"Hood County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48223,"Hopkins County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48225,"Houston County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48227,"Howard County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48229,"Hudspeth County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48231,"Hunt County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48233,"Hutchinson County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48235,"Irion County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48237,"Jack County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48239,"Jackson County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48241,"Jasper County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48243,"Jeff Davis County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48245,"Jefferson County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48247,"Jim Hogg County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48249,"Jim Wells County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48251,"Johnson County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48253,"Jones County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48255,"Karnes County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48257,"Kaufman County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48259,"Kendall County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48261,"Kenedy County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48263,"Kent County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48265,"Kerr County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48267,"Kimble County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48269,"King County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48271,"Kinney County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48273,"Kleberg County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48275,"Knox County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48277,"Lamar County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48279,"Lamb County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48281,"Lampasas County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48283,"La Salle County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48285,"Lavaca County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48287,"Lee County, Texas",TX,asserted_restrictive,U,,,,0,0,0,,,never_probed,,,label_positive_no_support,1
48289,"Leon County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48291,"Liberty County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48293,"Limestone County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48295,"Lipscomb County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48297,"Live Oak County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48299,"Llano County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48301,"Loving County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48303,"Lubbock County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48305,"Lynn County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48307,"McCulloch County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48309,"McLennan County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48311,"McMullen County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48313,"Madison County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48315,"Marion County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48317,"Martin County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48319,"Mason County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48321,"Matagorda County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48323,"Maverick County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48325,"Medina County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48327,"Menard County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48329,"Midland County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48331,"Milam County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48333,"Mills County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48335,"Mitchell County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48337,"Montague County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48339,"Montgomery County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48341,"Moore County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48343,"Morris County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
48345,"Motley County, Texas",TX,unverified,U,,,,0,0,0,,,never_probed,,,,1
